tick,angle,x,y,vx,vy
92,-40.990305429999999,80.001776735307487,-31.542625712678209,1.5316694495341301,-0.51345264800525936
93,-41.133159210000002,81.546405467579703,-32.059752259204537,1.5446287322722092,-0.51712654652632606
94,-41.292002369999999,83.103924116249445,-32.580569450311785,1.5575186486697432,-0.52081719110724856
95,-41.433009226065906,84.674271980343008,-33.105073854138986,1.5703478640935651,-0.52450440382720454
96,-41.573405749999999,86.257387029002061,-33.633264328951711,1.5831150486590537,-0.52819047481272474
97,-41.714301166460828,87.853210631699227,-34.165131178150652,1.5958236026971617,-0.53186684919894045
98,-41.872724650000002,89.461664051500435,-34.700710155739316,1.6084534198012097,-0.5355789775886648
99,-42.016208040000002,91.082683127089737,-35.24000441043254,1.6210190755892959,-0.53929425469322378
100,-42.144300032413938,92.716212126706836,-35.782997324001848,1.6335289996171019,-0.54299291356930801
101,-42.239128469999997,94.362226615958861,-36.329599574779778,1.6460144892520316,-0.54660225077793168
102,-42.727411746660508,96.02035290407764,-36.880512456073838,1.6581262881187822,-0.55091288129405713
103,-41.32498127889103,97.691905246493292,-37.432635763814261,1.6715523424156558,-0.55212330774042673
104,-46.764954920624781,99.371993791591379,-37.996751025662086,1.6800885450980885,-0.56411526184782301
105,-33.883743664831179,101.07229647912585,-38.546745858969587,1.7003026875344756,-0.54999483330749821
106,-68.415465080000004,102.763097068324,-39.147930657428049,1.6908005891981421,-0.60118479845846473
107,0,104.49233723383071,-39.69581566033176,1.729240165506708,-0.54788500290370956
108,-78.445607260000003,106.20652209416951,-40.306322122312615,1.714184860338809,-0.6105064619808519
109,0,107.95974324855634,-40.862428832603086,1.7532211543868235,-0.55610671029047198
110,-78.093035819999997,109.69783609913152,-41.480665421606041,1.7380928505751865,-0.61823658900295475
111,0,111.47541491840467,-42.043590104062702,1.7775788192731459,-0.56292468245666316
112,-85.868137939999997,113.23551586065899,-42.673022731640764,1.7601009422543297,-0.6294326275780604
113,0,115.03588025795102,-43.245822320312861,1.8003643972920347,-0.57279958867209924
114,-89.989999999999995,116.81824103057829,-43.885565925148619,1.7823607726272677,-0.63974360483575854
115,0,118.64156136823433,-44.467459795939007,1.8233203376560405,-0.58189387079038857
116,-89.989999999999995,120.44664852207069,-45.11611579739138,1.8050871538363507,-0.64865600145237334
117,0,122.29326207188664,-45.705870402150616,1.8466135498159582,-0.58975460475923414
118,-89.989999999999995,124.1214095060092,-46.362229923014063,1.8281474341225621,-0.65635952086344995
119,0,125.99153911711457,-46.958779032026108,1.8701296111053665,-0.59654910901204339
120,-89.989999999999995,127.84296745216017,-47.621797167162427,1.8514283350456013,-0.66301813513631613
121,0,129.73673843793878,-48.22421917407744,1.8937709857786267,-0.60242200691501413
122,-89.989999999999995,131.6115717341556,-48.892992749249522,1.8748332962168299,-0.66877357517208302
123,0,133.52902644142907,-49.500491054374884,1.9174547072734771,-0.60749830512535918
124,-89.989999999999995,135.42730662216829,-50.174239401871638,1.8982801807392271,-0.67374834749675305
125,0,137.36841699756096,-50.786125456272757,1.9411103753926549,-0.61188605440111576
126,-89.989999999999995,139.29011628997813,-51.464173798127632,1.9216992924171852,-0.67804834185487428
127,-17.05180318,141.24986737093082,-52.090327447147843,1.9597510809526786,-0.62615364902021386
128,-89.989999999999995,143.19002096207694,-52.78235803195016,1.9401535911461205,-0.6920305848023145
129,0,145.17421496153136,-53.41036901996862,1.9841939994544331,-0.62801098801845645
130,-89.989999999999995,147.1385670422334,-54.104219797017947,1.9643520807020478,-0.69385077704932596
131,0,149.14687972570974,-54.733836194629511,2.0083126834763467,-0.62961639761156607
132,-89.989999999999995,151.13510930382876,-55.429260273104923,1.9882295781190156,-0.69542407847540944
133,-22.313703189999998,153.15867174495884,-56.078121394923528,2.023562441130073,-0.64886112181860811
134,-89.989999999999995,155.16199858336353,-56.792405303419564,2.0033268384046816,-0.71428390849603252
135,0,157.21071686936662,-57.440043723317885,2.0487182860030857,-0.64763841989831927
136,-89.989999999999995,159.2389479944315,-58.153129383913118,2.0282311250648641,-0.71308566059523382
137,0,161.31221476057669,-58.799710949142366,2.0732667661451822,-0.64658156522924559
138,-89.989999999999995,163.36474888121288,-59.51176089214556,2.05253412063619,-0.7120499430031918
139,-33.191413439999998,165.44355969783425,-60.195312935107545,2.0788108166213619,-0.68355204296198768
140,-89.989999999999995,167.50158242861585,-60.943593946860766,2.0580227307815933,-0.74828101175322359
141,0,169.60747879052309,-61.621217812415523,2.1058963619072446,-0.67762386555476073
142,-89.989999999999995,171.69231621137661,-62.363689210217956,2.0848374208535043,-0.74247139780243043
143,0,173.82424148010276,-63.036188996168391,2.1319252687261594,-0.67249978595043258
144,-89.989999999999995,175.93484751893843,-63.773638795879307,2.1106060388356753,-0.73744979971091784
145,0,178.09183629531842,-64.441709532226824,2.1569887763799933,-0.66807073634751701
146,-89.989999999999995,180.2272552069559,-65.174818863258366,2.1354189116374855,-0.73310933103154186
147,-36.271628440000001,182.3861523149389,-65.884135611149489,2.1588971079830048,-0.70931674789112242
148,-89.989999999999995,184.52346047501669,-66.65766603413185,2.1373081600777866,-0.77353042298236352
149,0,186.71009913524549,-67.357559880824141,2.1866386602287888,-0.69989384669229704
150,-89.989999999999995,188.87487143228029,-68.12185586048588,2.1647722970348071,-0.76429597966173946
151,0,191.08787679945064,-68.813604928010861,2.2130053671703638,-0.69174906752498699
152,0,193.34216897658155,-69.441367617785886,2.2542921771308992,-0.62776268977502092
