tick,pitchDeg_internal,angleDeg_pass_to_stepElytra2D,vx_after,vy_after,x_after,relative_y_after
226,-17.53139340781493,17.53139340781493,0.3610781870390916,0.8572165419026296,282.1083860449241,6.539734521696291
227,-17.155015385688884,17.155015385688884,0.3536716459746202,0.8287163372973789,282.4620576908987,7.36845085899367
228,-16.78094539635741,16.78094539635741,0.34649574147890994,0.8004493733125234,282.8085534323776,8.168900232306193
229,-16.408419857356733,16.408419857356733,0.33954238124666963,0.7724263136840732,283.14809581362425,8.941326545990266
230,-16.036622210065076,16.036622210065076,0.3328039583712893,0.7446566466071295,283.48089977199555,9.685983192597396
231,-15.664622835505213,15.664622835505213,0.3262733450426738,0.717148738128885,283.80717311703825,10.403131930726282
232,-15.29140699070156,15.29140699070156,0.3199438802502707,0.6899098840493464,284.1271169972885,11.093041814775628
233,-14.915840569086797,14.915840569086797,0.3138093642642223,0.6629463488740995,284.4409263615527,11.755988163649727
234,-14.536583119480412,14.536583119480412,0.3078640691098978,0.6362633827920646,284.7487904306626,12.392251546441791
235,-14.152142893913592,14.152142893913592,0.3021027367874725,0.6098652398386385,285.05089316745006,13.00211678628043
236,-13.760712376068795,13.760712376068795,0.296520606848871,0.5837551580795596,285.3474137742989,13.58587194435999
237,-13.36021241331008,13.36021241331008,0.2911134325059343,0.5579353349961831,285.63852720680484,14.143807279356173
238,-12.948069201015755,12.948069201015755,0.28587753386052084,0.5324068479858097,285.92440474066535,14.676214127341982
239,-12.52121275501942,12.52121275501942,0.2808098456660354,0.5071695517226003,286.2052145863314,15.183383679064583
240,-12.075910601290502,12.075910601290502,0.275907988589924,0.48222191378354906,286.48112257492136,15.665605592848133
241,-11.607439966964776,11.607439966964776,0.27117038880198924,0.4575607432839078,286.75229296372333,16.12316633613204
242,-11.109779388491546,11.109779388491546,0.2665964378224869,0.43318078837679297,287.01888940154583,16.556347124508832
243,-10.575207989738828,10.575207989738828,0.26218670407986117,0.40907414161803546,287.2810761056257,16.965421266126867
244,-9.993526350508333,9.993526350508333,0.2579432526842941,0.3852293041632623,287.53901935831,17.350650570290128
245,-9.350986778878095,9.350986778878095,0.25387011021588474,0.3616297137277153,287.79288946852586,17.712280284017844
246,-8.628624611990958,8.628624611990958,0.2499739567968811,0.3382513622176769,288.04286342532276,18.05053164623552
247,-7.799438286062497,7.799438286062497,0.2462652063535945,0.3150587680034844,288.28912863167636,18.365590414239005
248,-6.823696293376145,6.823696293376145,0.24275973348308383,0.29199788663244713,288.53188836515943,18.657588300871453
249,-5.639768189320762,5.639768189320762,0.23948187907566212,0.2689826684244757,288.7713702442351,18.926570969295927
250,-4.149085775293614,4.149085775293614,0.23646952909966984,0.24586870946890826,289.00783977333475,19.172439678764835
251,-2.1775910478320952,2.1775910478320952,0.23378460606250367,0.22239354046742724,289.24162437939725,19.39483321923226
252,0.0,-0.0,0.23144676223142238,0.19834567351842913,289.4730711416287,19.59317889275069
253,0.0,-0.0,0.2291322968163565,0.1747787634497343,289.70220343844505,19.767957656200423
254,0.0,-0.0,0.2268409760333688,0.15168319113291023,289.9290444144784,19.919640847333334
