tick,angle,x,y,vx,vy
190,-52.380295660452418,315.23943524974129,-188.4784391168248,2.8219297452383656,-0.96222270141309807
191,-52.380211759609026,318.06700925304256,-189.44065890256471,2.8275740033012924,-0.96221978573989964
192,-52.380106406080955,320.90017097506797,-190.40287593742715,2.8331617220254222,-0.96221703486244015
193,-52.379973673074367,323.73886444734347,-191.36509037689351,2.8386934722754806,-0.96221443946635754
194,-52.379805726634189,326.58303426624173,-192.32730236765724,2.8441698188982776,-0.96221199076374364
195,-52.379593581447907,329.43262558704208,-193.28951204812063,2.849591320800366,-0.96220968046338862
196,-52.379323950413209,332.28758411806604,-194.25171954886332,2.854958531023938,-0.96220750074270689
197,-52.37898210700876,335.14785611488708,-195.21392499308456,2.8602719968210275,-0.96220544422125098
198,-52.378540939382745,338.01338837461316,-196.17612849702027,2.865532259726093,-0.96220350393572041
199,-52.377958586246251,340.88412823024021,-197.13833017033664,2.8707398556270447,-0.96220167331638562
200,-52.377192766880114,343.76003178514094,-198.10051560171013,2.8759035549007028,-0.96218543137347212
201,-52.376203906766797,346.64104686294024,-199.06268570929339,2.8810150777993204,-0.96217010758327415
202,-52.3749538014753,349.52712183952031,-200.02484135933625,2.8860749765800726,-0.96215565004286274
203,-52.373434232571867,352.41820563577409,-200.98698336911963,2.8910837962537546,-0.96214200978336795
204,-52.371689678548854,355.31425595265841,-201.94909799091016,2.8960503168843181,-0.96211462179053142
205,-52.36975829119217,358.21522221517102,-202.91118677319275,2.9009662625126178,-0.96208878228257921
206,-52.367563176427247,361.12105440550067,-203.87325117690276,2.9058321903296647,-0.96206440370999835
207,-52.364962040981304,364.0317112932949,-204.83527806703407,2.9106568877942314,-0.96202689013130593
208,-52.361844380137015,366.94714338509465,-205.79726956490111,2.9154320917997327,-0.96199149786705718
209,-52.358185762787855,369.86730999621358,-206.75921314995426,2.9201666111189577,-0.96194358505314159
