tick,angle,x,y,vx,vy,horizontal_bps,vertical_bps
514,-60.838525396678705,1514.3087788959303,-741.3940161176182,3.224016660984872,-1.4285829963804937,64.48033321969744,-28.571659927609872
515,-60.838525396678705,1517.532172145953,-742.8236899650066,3.2233932500226046,-1.4296738473884045,64.4678650004521,-28.59347694776809
516,-60.82534915044285,1520.755003609149,-744.2543575278105,3.222831463196167,-1.4306675628039203,64.45662926392333,-28.613351256078406
517,-60.80036059705383,1523.9773430722978,-745.6859091523437,3.222339463148776,-1.4315516245332276,64.44678926297553,-28.631032490664552
518,-60.76213199642079,1527.199289767869,-747.1181897978967,3.221946695571248,-1.4322806455529213,64.43893391142497,-28.64561291105843
519,-60.715145417876236,1530.420960405287,-748.5510175636045,3.2216706374178945,-1.432827765707906,64.4334127483579,-28.65655531415812
520,-60.66087024190954,1533.6424776589872,-749.9842014801328,3.2215172537003642,-1.4331839165282845,64.43034507400728,-28.663678330565688
521,-60.60239976658711,1536.8639590790651,-751.4175586266213,3.2214814200779966,-1.4333571464884998,64.42962840155994,-28.667142929769994
522,-60.53953511693787,1540.0855389818175,-752.8508802977229,3.2215799027523664,-1.4333216711016856,64.43159805504733,-28.666433422033712
523,-60.477404606260244,1543.307335156483,-754.2839834143448,3.221796174665528,-1.4331031166218344,64.43592349331057,-28.66206233243669
524,-60.41759007512976,1546.5294603692798,-755.7166927233451,3.2221252127967794,-1.4327093090002538,64.44250425593559,-28.654186180005077
525,-60.362804680666464,1549.7520116547778,-757.1488573172433,3.222551285497854,-1.4321645938981877,64.45102570995708,-28.643291877963755
526,-60.31209782921433,1552.9750709342024,-758.5803496595486,3.223059279424709,-1.4314923423053163,64.46118558849417,-28.629846846106325
527,-60.26954860996254,1556.198705629258,-760.0110646233297,3.223634695055663,-1.4307149637811258,64.47269390111326,-28.614299275622518
528,-60.23555698695295,1559.4229583597148,-761.4409354056066,3.224252730456818,-1.4298707822768508,64.48505460913636,-28.597415645537016
529,-60.21160678527799,1562.6478480080286,-762.869931884608,3.2248896483137366,-1.4289964790013856,64.49779296627473,-28.579929580027713
530,-60.19556896157761,1565.8733816763408,-764.2980421426664,3.225533668312192,-1.4281102580583656,64.51067336624384,-28.562205161167313
531,-60.19041850461022,1569.0995443113477,-765.7252885139168,3.2261626350069164,-1.4272463712503667,64.52325270013833,-28.544927425007334
532,-60.19556896157761,1572.3262997094155,-767.1517260418132,3.2267553980678434,-1.4264375278963863,64.53510796135687,-28.528750557927726
533,-60.21160678527799,1575.5535914944994,-768.5774409775903,3.227291785083973,-1.425714935777168,64.54583570167947,-28.514298715543358
534,-60.23555698695295,1578.7813549307004,-770.002532514765,3.227763436200945,-1.4250915371747068,64.5552687240189,-28.501830743494136
535,-60.26954860996254,1582.009506445617,-771.4271289985833,3.2281515149166773,-1.4245964838182779,64.56303029833354,-28.491929676365558
536,-60.31209782921433,1585.2379445166562,-772.8513865534202,3.228438071039236,-1.4242575548369072,64.56876142078472,-28.485151096738143
537,-60.362804680666464,1588.4665613391403,-774.2754710194139,3.2286168224841045,-1.424084465993694,64.5723364496821,-28.48168931987388
538,-60.41759007512976,1591.6952431079355,-775.6995575025915,3.2286817687952496,-1.4240864831775464,64.57363537590498,-28.48172966355093
539,-60.477404606260244,1594.9238702861487,-777.1238299407372,3.228627178213231,-1.42427243814575,64.57254356426462,-28.485448762915002
540,-60.53953511693787,1598.1523286335835,-778.548464017044,3.2284583474346613,-1.4246340763067527,64.56916694869322,-28.49268152613505
541,-60.60239976658711,1601.3804981618878,-779.9736442314515,3.228169528304397,-1.4251802144075176,64.56339056608795,-28.503604288150353
542,-60.66087024190954,1604.6082856746225,-781.399513536501,3.2277875127346998,-1.4258693050493971,64.55575025469399,-28.51738610098794
543,-60.715145417876236,1607.8356019982748,-782.8262085681442,3.2273163236522797,-1.4266950316432194,64.5463264730456,-28.533900632864388
544,-60.76213199642079,1611.0623725366656,-784.2538433150244,3.226770538390918,-1.4276347468800796,64.53541076781836,-28.552694937601593
545,-60.80036059705383,1614.288547362436,-785.6824935267206,3.2261748257704155,-1.4286502116962525,64.52349651540831,-28.57300423392505
546,-60.82534915044285,1617.5141109055253,-787.1121817722299,3.2255635430892036,-1.4296882455092919,64.51127086178407,-28.593764910185836
547,-60.838525396678705,1620.739058953394,-788.5429130434068,3.224948047868867,-1.430731271176939,64.49896095737734,-28.614625423538783
548,-60.838525396678705,1623.9634197290309,-789.9746422073885,3.224360775636707,-1.4317291639816334,64.48721551273414,-28.63458327963267
549,-60.82534915044285,1627.1872525732356,-791.4072761016726,3.2238328442047535,-1.4326338942840724,64.47665688409506,-28.65267788568145
550,-60.79923520087036,1630.4106251067815,-792.840708862266,3.2233725335458296,-1.43343276059342,64.46745067091659,-28.6686552118684
551,-60.76141695054371,1633.6336345342188,-794.2747890343024,3.2230094274372063,-1.4340801720364904,64.46018854874413,-28.68160344072981
552,-60.714023467225985,1636.8563956513706,-795.709338127611,3.2227611171517845,-1.4345490933085887,64.45522234303569,-28.690981866171775
553,-60.65913921901892,1640.079029313144,-797.1441684329155,3.2226336617734472,-1.4348303053045506,64.45267323546895,-28.69660610609101
554,-60.5997736273685,1643.3016621815473,-798.5790834000787,3.222632868403334,-1.434914967163241,64.45265736806668,-28.69829934326482
555,-60.535617868494164,1646.5244156029878,-800.0138947959217,3.2227534214405935,-1.4348113958429451,64.45506842881187,-28.696227916858902
556,-60.47165947598108,1649.747416682191,-801.4484055797229,3.2230010792031765,-1.4345107838012026,64.46002158406353,-28.690215676024053
557,-60.40930601436467,1652.970776220157,-802.8824439496675,3.223359537965852,-1.4340383699445465,64.46719075931705,-28.68076739889093
558,-60.3510615199944,1656.1946002577545,-804.3158454894315,3.2238240375975944,-1.4334015397639386,64.47648075195188,-28.66803079527877
559,-60.2957349704816,1659.418979332223,-805.7484697418021,3.224379074468484,-1.4326242523706099,64.48758148936969,-28.6524850474122
560,-60.24713882598252,1662.643989092523,-807.1801992433533,3.2250097603000167,-1.4317295015512221,64.50019520600034,-28.634590031024445
561,-60.20539565730107,1665.869679996597,-808.6109554352938,3.2256909040739354,-1.4307561919405443,64.5138180814787,-28.615123838810884
562,-60.17172017154653,1669.0961002326121,-810.0406632434863,3.2264202360152114,-1.4297078081924783,64.52840472030422,-28.59415616384957
563,-60.143754241786375,1672.3232739623727,-811.4692847041099,3.22717372976063,-1.4286214606235688,64.5434745952126,-28.572429212471377
564,-60.12431190747647,1675.5512023908536,-812.896817323369,3.2279284284810488,-1.4275326192590791,64.55856856962097,-28.550652385181582
565,-60.11276153159186,1678.779875710239,-814.3232756232746,3.228673319385315,-1.4264582999056876,64.5734663877063,-28.529165998113754
566,-60.109798606873895,1682.0092736032198,-815.74869037239,3.2293978929807787,-1.4254147491153752,64.58795785961557,-28.508294982307504
567,-60.11276153159186,1685.2393548351338,-817.17312469733,3.230081231914072,-1.4244343249399969,64.60162463828144,-28.488686498799936
568,-60.12431190747647,1688.4700691132666,-818.5966557484087,3.230714278132792,-1.423531051078705,64.61428556265585,-28.470621021574097
569,-60.143754241786375,1691.7013575134808,-820.0193740460445,3.231288400214174,-1.4227182976357744,64.62576800428349,-28.454365952715488
570,-60.17172017154653,1694.9331420273152,-821.4413996655287,3.2317845138343175,-1.4220256194841936,64.63569027668635,-28.44051238968387
571,-60.20539565730107,1698.1653264580216,-822.8628808562754,3.232184430706455,-1.4214811907466975,64.6436886141291,-28.42962381493395
