tick,angle
818,-60.417590075129759
819,-60.477404606260244
820,-60.53953511693787
821,-60.602399766587112
822,-60.660870241909542
823,-60.715145417876236
824,-60.762131996420791
825,-60.800360597053832
826,-60.825349150442847
827,-60.838525396678705
828,-60.838525396678705
829,-60.825349150442847
830,-60.799235200870363
831,-60.761416950543712
832,-60.714023467225985
833,-60.659139219018918
834,-60.599773627368499
835,-60.535617868494164
836,-60.471659475981077
837,-60.409306014364667
838,-60.351061519994403
839,-60.295734970481597
840,-60.247138825982518
841,-60.205395657301068
842,-60.171720171546532
843,-60.143754241786375
844,-60.124311907476468
845,-60.112761531591858
846,-60.109798606873895
847,-60.112761531591858
848,-60.124311907476468
849,-60.143754241786375
850,-60.171720171546532
851,-60.205395657301068
852,-60.247138825982518
853,-60.295734970481597
854,-60.351061519994403
855,-60.409306014364667
856,-60.471659475981077
857,-60.535617868494164
858,-60.599773627368499
859,-60.659139219018918
860,-60.714023467225985
861,-60.761416950543712
862,-60.799235200870363
863,-60.825349150442847
864,-60.838525396678705
865,-60.838525396678705
866,-60.825349150442847
867,-60.800360597053832
868,-60.762131996420791
869,-60.715145417876236
870,-60.660870241909542
871,-60.602399766587112
872,-60.53953511693787
873,-60.477404606260244
874,-60.417590075129759
875,-60.362804680666464
876,-60.312097829214331
877,-60.269548609962541
878,-60.23555698695295
879,-60.211606785277993
880,-60.195568961577607
881,-60.190418504610221
882,-60.195568961577607
883,-60.211606785277993
884,-60.23555698695295
885,-60.269548609962541
886,-60.312097829214331
887,-60.362804680666464
888,-60.417590075129759
889,-60.477404606260244
890,-60.53953511693787
891,-60.602399766587112
892,-60.660870241909542
893,-60.715145417876236
894,-60.762131996420791
895,-60.800360597053832
896,-60.825349150442847
897,-60.838525396678705
898,-60.838525396678705
899,-60.825349150442847
900,-60.799235200870363
901,-60.761416950543712
902,-60.714023467225985
903,-60.659139219018918
904,-60.599773627368499
905,-60.535617868494164
906,-60.471659475981077
907,-60.409306014364667
908,-60.351061519994403
909,-60.295734970481597
910,-60.247138825982518
911,-60.205395657301068
912,-60.171720171546532
913,-60.143754241786375
914,-60.124311907476468
915,-60.112761531591858
916,-60.109798606873895
917,-60.112761531591858
918,-60.124311907476468
919,-60.143754241786375
920,-60.171720171546532
921,-60.205395657301068
922,-60.247138825982518
923,-60.295734970481597
924,-60.351061519994403
925,-60.409306014364667
926,-60.471659475981077
927,-60.535617868494164
928,-60.599773627368499
929,-60.659139219018918
930,-60.714023467225985
931,-60.761416950543712
932,-60.799235200870363
933,-60.825349150442847
934,-60.838525396678705
935,-60.838525396678705
936,-60.825349150442847
937,-60.800360597053832
938,-60.762131996420791
939,-60.715145417876236
940,-60.660870241909542
941,-60.602399766587112
942,-60.53953511693787
943,-60.477404606260244
944,-60.417590075129759
945,-60.362804680666464
946,-60.312097829214331
947,-60.269548609962541
948,-60.23555698695295
949,-60.211606785277993
950,-60.195568961577607
951,-60.190418504610221
952,-60.195568961577607
953,-60.211606785277993
954,-60.23555698695295
955,-60.269548609962541
956,-60.312097829214331
957,-60.362804680666464
958,-60.417590075129759
959,-60.477404606260244
960,-60.53953511693787
961,-60.602399766587112
962,-60.660870241909542
963,-60.715145417876236
964,-60.762131996420791
965,-60.800360597053832
966,-60.825349150442847
967,-60.838525396678705
968,-60.838525396678705
969,-60.825349150442847
970,-60.799235200870363
971,-60.761416950543712
972,-60.714023467225985
973,-60.659139219018918
974,-60.599773627368499
975,-60.535617868494164
976,-60.471659475981077
977,-60.409306014364667
978,-60.351061519994403
979,-60.295734970481597
980,-60.247138825982518
981,-60.205395657301068
982,-60.171720171546532
983,-60.143754241786375
984,-60.124311907476468
985,-60.112761531591858
986,-60.109798606873895
987,-60.112761531591858
988,-60.124311907476468
989,-60.143754241786375
990,-60.171720171546532
991,-60.205395657301068
992,-60.247138825982518
993,-60.295734970481597
994,-60.351061519994403
995,-60.409306014364667
996,-60.471659475981077
997,-60.535617868494164
998,-60.599773627368499
999,-60.659139219018918
1000,-60.714023467225985
1001,-60.761416950543712
1002,-60.799235200870363
1003,-60.825349150442847
1004,-60.838525396678705
1005,-60.838525396678705
1006,-60.825349150442847
1007,-60.800360597053832
1008,-60.762131996420791
1009,-60.715145417876236
1010,-60.660870241909542
1011,-60.602399766587112
1012,-60.53953511693787
1013,-60.477404606260244
1014,-60.417590075129759
1015,-60.362804680666464
1016,-60.312097829214331
1017,-60.269548609962541
1018,-60.23555698695295
1019,-60.211606785277993
1020,-60.195568961577607
1021,-60.190418504610221
1022,-60.195568961577607
1023,-60.211606785277993
1024,-60.23555698695295
1025,-60.269548609962541
1026,-60.312097829214331
1027,-60.362804680666464
1028,-60.417590075129759
1029,-60.477404606260244
1030,-60.53953511693787
1031,-60.602399766587112
1032,-60.660870241909542
1033,-60.715145417876236
1034,-60.762131996420791
1035,-60.800360597053832
1036,-60.825349150442847
1037,-60.838525396678705
1038,-60.838525396678705
1039,-60.825349150442847
1040,-60.799235200870363
1041,-60.761416950543712
1042,-60.714023467225985
1043,-60.659139219018918
1044,-60.599773627368499
1045,-60.535617868494164
1046,-60.471659475981077
1047,-60.409306014364667
1048,-60.351061519994403
1049,-60.295734970481597
1050,-60.247138825982518
1051,-60.205395657301068
1052,-60.171720171546532
1053,-60.143754241786375
1054,-60.124311907476468
1055,-60.112761531591858
1056,-60.109798606873895
1057,-60.112761531591858
1058,-60.124311907476468
1059,-60.143754241786375
1060,-60.171720171546532
1061,-60.205395657301068
1062,-60.247138825982518
1063,-60.295734970481597
1064,-60.351061519994403
1065,-60.409306014364667
1066,-60.471659475981077
1067,-60.535617868494164
1068,-60.599773627368499
1069,-60.659139219018918
1070,-60.714023467225985
1071,-60.761416950543712
1072,-60.799235200870363
1073,-60.825349150442847
1074,-60.838525396678705
1075,-60.838525396678705
1076,-60.825349150442847
1077,-60.800360597053832
1078,-60.762131996420791
1079,-60.715145417876236
1080,-60.660870241909542
1081,-60.602399766587112
1082,-60.53953511693787
1083,-60.477404606260244
1084,-60.417590075129759
1085,-60.362804680666464
1086,-60.312097829214331
1087,-60.269548609962541
1088,-60.23555698695295
1089,-60.211606785277993
1090,-60.195568961577607
1091,-60.190418504610221
1092,-60.195568961577607
1093,-60.211606785277993
1094,-60.23555698695295
1095,-60.269548609962541
1096,-60.312097829214331
1097,-60.362804680666464
1098,-60.417590075129759
1099,-60.477404606260244
1100,-60.53953511693787
1101,-60.602399766587112
1102,-60.660870241909542
1103,-60.715145417876236
1104,-60.762131996420791
1105,-60.800360597053832
1106,-60.825349150442847
1107,-60.838525396678705
1108,-60.838525396678705
1109,-60.825349150442847
1110,-60.799235200870363
