tick,angle,x,y,vx,vy,min_y
58,-19.553052861256752,17.503497694490566,-8.3345123543787221,0.63546167811551435,-0.201860332874959,-8.3345123543787221
59,-19.952766404172969,18.150620913528744,-8.5389658581133467,0.6471232190381776,-0.20445350373462551,-8.5389658581133467
60,-20.351773386352495,18.809422127329842,-8.746076817739187,0.65880121380109835,-0.207110959625841,-8.746076817739187
61,-20.749962120439772,19.479918154062613,-8.9559156382268235,0.67049602673277098,-0.20983882048763691,-8.9559156382268235
62,-21.147209286884049,20.162128550157057,-9.1685486383913535,0.68221039609444456,-0.21263300016453024,-9.1685486383913535
63,-21.543379321543632,20.856074134629214,-9.384043356499074,0.69394558447215815,-0.21549471810771981,-9.384043356499074
64,-21.938323812033488,21.561776941044464,-9.6024685052456373,0.70570280641524952,-0.21842514874656421,-9.6024685052456373
65,-22.331880903488681,22.279260160959797,-9.8238939445446789,0.71748321991533237,-0.22142543929904174,-9.8238939445446789
66,-22.723874712742841,23.008549294390786,-10.048385314948629,0.72928913343098989,-0.22449137040394909,-10.048385314948629
67,-23.114114752483257,23.749670534506205,-10.276009725023822,0.7411212401154188,-0.22762441007519427,-10.276009725023822
68,-23.502395365664391,24.502650736925325,-10.506835699069331,0.75298020241912111,-0.23082597404550917,-10.506835699069331
69,-23.888495172208703,25.267518719683306,-10.740927467443989,0.76486798275797996,-0.23409176837465673,-10.740927467443989
70,-24.272176529751839,26.044303531808389,-10.978350972707196,0.77678481212508188,-0.23742350526320719,-10.978350972707196
71,-24.653185011018252,26.833035861431107,-11.219167952197248,0.78873232962271911,-0.24081697949005318,-11.219167952197248
72,-25.031248901366162,27.633746251560233,-11.463442081133875,0.8007103901291277,-0.24427412893662698,-11.463442081133875
73,-25.406078720697934,28.446465113913554,-11.711238874682723,0.81271886235332291,-0.24779679354884768,-11.711238874682723
74,-25.777366775364094,29.271225819542725,-11.962613365205961,0.82476070562917037,-0.25137449052323868,-11.962613365205961
